,evals,X,fX
0,0,[-5.80805486  6.7046751   4.17304802  5.58689828],[-170.06577921]
1,1,[ 0.27387593 -3.147805   -7.9554775  -1.21882564],[-13.19843218]
2,2,[-1.99187884 -8.63313192  8.24743443 -8.47268394],[-78.49661091]
3,3,[ 8.28544637 -5.74659551  8.82104661  9.96822807],[-330.9192345]
4,4,[ 8.62803461  7.57113656  8.95783839 -7.42684243],[-107.85648649]
5,5,[ 9.59706013  9.59250738 -5.84621841  8.36476822],[-265.05061022]
6,6,[-5.59165988  9.49606011 -7.66288064 -9.80486897],[-389.33647658]
7,7,[-8.98648377 -9.46219698  0.57121523  7.96697128],[-182.10562303]
8,8,[-8.66676817  9.12016105  8.04391148 -9.00311943],[-218.76472996]
9,9,[-9.15358692  5.58249546 -9.90258743  9.59200744],[-330.79732455]
10,10,[ 9.80084006 -9.55650036 -7.32744512  9.57002153],[-458.85859506]
11,11,[ 9.23338954 -7.06232418 -1.16446036 -9.98553343],[-390.42088371]
12,12,[-8.24808979 -9.82541786 -6.05998574 -9.8526298 ],[-398.70190926]
13,13,[8.52637279 8.93662614 9.52702918 9.65161625],[-311.76633843]
14,14,[ 9.74753386  7.45274181 -8.47428826 -7.51727227],[-202.42048664]
15,15,[-9.83348308 -2.89941149  9.63077818 -0.99540705],[-147.32563557]
16,16,[ 3.83903273e+00 -1.30544643e-03  2.95708576e+00  1.12694683e-01],[-7.52485483]
17,17,[ 0.79878425 -0.77336764 -1.20942732  9.9075754 ],[-260.07298639]
18,18,[-3.60207066 -0.1820217   0.12506312 -8.49464503],[-50.63328413]
19,19,[-9.32791003 -7.80285419 -9.88038079  2.17604952],[-122.10779241]
20,20,[ 7.76462042 -8.7891827   9.20305859 -2.83498442],[-82.89591867]
21,21,[ 0.5934148   9.88558043 -8.46542086  1.25552021],[-133.24560651]
22,22,[-8.16574934  2.24258588  9.8223089  -8.48420634],[-70.45033437]
23,23,[-5.61261292  8.47769658  9.84665324 -8.95818017],[-168.79493035]
24,24,[-8.4013362   6.42775881  9.92565426 -7.62988809],[-113.66961368]
25,25,[-8.60796291  7.22223832  9.59330742 -9.20477076],[-216.24817067]
26,26,[-7.99139858 -2.90121377  9.87184389 -9.68712232],[-260.87191128]
27,27,[-9.84849295 -8.99095755  9.59613878 -9.74059261],[-431.8219612]
28,28,[-9.85924016  8.92873981  9.30330046 -9.91805375],[-448.09078069]
29,29,[ 9.88302117  8.55498428  9.83741563 -6.52851084],[-272.64421257]
30,30,[-0.72441552  9.30177405  9.81534732 -9.27507157],[-248.63094313]
31,31,[ 9.00357718  7.06476076  9.40711115 -9.54469752],[-312.95882941]
32,32,[-9.86963113  9.09424708  6.57922881  9.1404314 ],[-341.83275743]
33,33,[-9.77700485 -7.71454732  9.23377256 -6.19944991],[-251.94664341]
34,34,[-8.21662144 -9.58310513  8.6967864  -8.93397464],[-230.50280802]
35,35,[-8.68730998 -8.03529728  8.71495054 -9.91278177],[-308.8492702]
36,36,[ 9.60865635 -9.5405876   8.54416295 -9.82455959],[-477.50314477]
37,37,[-9.81572675  9.02188204 -6.3895876   9.96540324],[-457.35606274]
38,38,[-9.84398981  9.70106671  7.86312769 -9.97018011],[-517.74839364]
39,39,[ 9.87253181 -9.45786544 -4.00076054 -9.30184953],[-408.3787234]
40,40,[-9.2357042   7.93730179  9.04420978  9.55627557],[-308.00996217]
41,41,[ 9.7202711  -8.69152677  9.95826963  5.65353066],[-243.28958341]
42,42,[ 8.58788076 -9.3092447   9.60885721 -9.43804543],[-312.04615155]
43,43,[-6.95620103  9.1370348   8.39275942  9.49161083],[-316.57539464]
44,44,[-8.05571536 -8.68397613  9.55135712  9.67038238],[-280.80653426]
45,45,[ 9.64106799  9.82845533  9.90228123 -8.35619705],[-284.37806864]
