,evals,X,fX
0,0,[-6.88246831  6.67188873 -0.25541341 -6.06639729],[-190.95749771]
1,1,[ 8.40297089  1.82661187 -5.96405561 -4.45371487],[-68.51298327]
2,2,[-1.82335977  5.46515719  8.93352067  2.29979435],[-91.8412877]
3,3,[ 5.14522394 -3.61066422 -6.54802706  7.63377544],[-60.3238154]
4,4,[-5.34463103 -9.2092597   2.69266169  1.79590923],[-131.11514562]
5,5,[ 9.62910218 -6.19856737  9.75915923 -2.5946739 ],[-311.21517225]
6,6,[-5.4521167   9.51805805 -9.05270184  7.39013966],[-229.21741755]
7,7,[-9.38867897 -8.856649   -9.07129524 -8.98852476],[-259.86581949]
8,8,[ 8.51354003  9.38229537 -1.66369634  7.70521551],[-137.45225239]
9,9,[ 9.22613084  9.63804612  8.39822939 -8.03465663],[-232.04668016]
10,10,[ 7.58415827  8.88818713 -9.98976816  8.13339175],[-179.89173462]
11,11,[ 8.9816776  -2.220816   -9.68122041  9.90828988],[-282.36750279]
12,12,[-9.23337128  9.74759778  7.70120737  6.63985579],[-262.345512]
13,13,[ 9.07727616  9.4740552  -9.96168629  8.24179767],[-303.90033189]
14,14,[-3.88552996 -9.69992918  9.8862321  -8.76458976],[-310.39783409]
15,15,[-9.03477505  8.04042098 -8.33819732  9.70490656],[-199.93544312]
16,16,[ 7.96861717  9.45055519 -9.74702901  9.72151583],[-325.38369502]
17,17,[-9.40640407 -9.21996256  7.2717376  -9.4200339 ],[-324.93368522]
18,18,[ 6.57308193  9.69792082 -9.30303755  9.52143467],[-340.93695446]
19,19,[-9.37347079 -8.87039382  9.32233417  9.95895301],[-334.41207717]
20,20,[ 9.14573131  8.20984755 -9.49110003 -9.38172718],[-286.79900332]
21,21,[ 9.89938107  9.35249343 -9.25002232  9.47555931],[-381.85916985]
22,22,[-7.41278519 -9.76076802  6.83307411 -9.72255916],[-376.9726643]
23,23,[ 8.76463891  9.00003629 -9.17214713  9.36519917],[-276.86462254]
24,24,[ 8.55447978  8.08002775 -9.91187851  9.81337385],[-269.21325268]
25,25,[-8.43255785  9.82002016  8.58789274  9.68464102],[-274.61156004]
26,26,[ 9.97823834  7.6799747  -8.90185878  7.89480526],[-196.72740499]
27,27,[ 9.64228426  8.84740682 -8.96750174  6.2856391 ],[-247.34758946]
28,28,[ 9.8652533   9.38258932 -4.86896203 -9.33725376],[-307.31650712]
29,29,[ 5.4471038   9.31818926 -9.74067386  9.66517633],[-328.10340082]
30,30,[-9.76155955  9.98407069 -8.08265328  9.70904907],[-400.50162428]
31,31,[ 5.76859707 -9.50411475  9.71374695 -7.69427716],[-300.26003141]
32,32,[ 9.59964111 -8.7440108  -8.19646031 -9.87375318],[-305.50894546]
33,33,[6.58611085 8.69825481 9.42811092 9.36062979],[-256.27065997]
34,34,[ 9.77641757 -8.22547031  9.93943201  6.47915253],[-309.98737964]
35,35,[ 8.87955709  7.774282   -9.99749357 -9.10285322],[-246.55683916]
36,36,[ 9.68320747  9.71237736 -9.30297576  7.86461406],[-326.79897576]
37,37,[-9.81126223 -9.36001132  8.10776891 -9.30266542],[-332.63066583]
