,evals,X,fX
0,0,"[ 4.48146544  0.62792655 -3.96378561 -4.74266398  2.20404922  0.14938105
  2.28416612 -1.75427976 -3.60756359 -1.61872549]",[10.79575983]
1,1,"[-2.04568591 -4.88009059  2.79427044  1.29626223 -2.92449401 -3.58237459
 -1.53431041  2.20226859  0.78433869  2.72324509]",[10.00312882]
2,2,[-5.  5.  5.  5.  5.  5. -5. -5.  5. -5.],[12.64241118]
3,3,[-5.  5. -5.  5.  5. -5.  5. -5.  5.  5.],[12.64241118]
4,4,[-5.  5.  5. -5.  5.  5.  5. -5. -5. -5.],[12.64241118]
5,5,[-5.  5.  5. -5.  5.  5. -5. -5.  5. -5.],[12.64241118]
6,6,[-5.  5.  5.  5.  5.  5.  5. -5.  5.  5.],[12.64241118]
7,7,[-5.  5.  5.  5.  5.  5. -5. -5.  5. -5.],[12.64241118]
8,8,[-5.  5. -5.  5.  5.  5.  5. -5.  5.  5.],[12.64241118]
9,9,[-5.  5.  5. -5. -5.  5. -5.  5.  5. -5.],[12.64241118]
10,10,[-5.  5.  5. -5.  5.  5. -5.  5.  5.  5.],[12.64241118]
11,11,[-5.  5. -5.  5.  5.  5. -5. -5.  5. -5.],[12.64241118]
12,12,[ 5. -5.  5.  5. -5. -5. -5. -5. -5.  5.],[12.64241118]
13,13,[ 5. -5.  5.  5. -5. -5. -5. -5. -5.  5.],[12.64241118]
14,14,[ 5. -5.  5.  5. -5. -5. -5. -5. -5.  5.],[12.64241118]
15,15,[ 5. -5.  5.  5. -5. -5. -5. -5. -5.  5.],[12.64241118]
16,16,[ 5. -5.  5.  5. -5. -5. -5. -5. -5.  5.],[12.64241118]
17,17,[ 5. -5.  5.  5. -5. -5. -5. -5. -5.  5.],[12.64241118]
18,18,[ 5. -5.  5.  5. -5. -5. -5. -5. -5.  5.],[12.64241118]
19,19,[ 5. -5.  5.  5. -5. -5. -5. -5. -5.  5.],[12.64241118]
20,20,[ 5. -5.  5.  5. -5. -5. -5. -5. -5.  5.],[12.64241118]
21,21,[ 5. -5.  5.  5. -5. -5. -5. -5. -5.  5.],[12.64241118]
22,22,[ 5. -5. -5. -5.  5. -5.  5.  5.  5. -5.],[12.64241118]
23,23,[ 5. -5. -5. -5.  5. -5.  5.  5.  5. -5.],[12.64241118]
24,24,[ 5. -5. -5. -5.  5. -5.  5.  5.  5. -5.],[12.64241118]
25,25,[ 5. -5. -5. -5.  5. -5.  5.  5.  5. -5.],[12.64241118]
26,26,[ 5. -5. -5. -5.  5. -5.  5.  5.  5. -5.],[12.64241118]
27,27,[ 5. -5. -5. -5.  5. -5.  5.  5.  5. -5.],[12.64241118]
28,28,[ 5. -5. -5. -5.  5. -5.  5.  5.  5. -5.],[12.64241118]
29,29,[ 5. -5. -5. -5.  5. -5.  5.  5.  5. -5.],[12.64241118]
30,30,[ 5. -5. -5. -5.  5. -5.  5.  5.  5. -5.],[12.64241118]
31,31,[ 5. -5. -5. -5.  5. -5.  5.  5.  5. -5.],[12.64241118]
32,32,"[-5.         -5.         -5.         -5.         -5.         -5.
  1.94980858  5.         -5.          5.        ]",[12.32992948]
33,33,"[-5.         -5.         -5.         -5.         -5.         -5.
  1.94855112  5.         -5.          5.        ]",[12.33052152]
34,34,"[-5.         -5.         -5.         -5.         -5.         -5.
  1.95000437  5.         -5.          5.        ]",[12.32983873]
35,35,"[-5.       -5.       -5.       -5.       -5.       -5.        1.949125
  5.       -5.        5.      ]",[12.33024935]
36,36,"[-5.         -5.         -5.         -5.         -5.         -5.
  1.94683998  5.         -5.          5.        ]",[12.33135267]
37,37,"[-5.         -5.         -5.         -5.         -5.         -5.
  1.94580455  5.         -5.          5.        ]",[12.33186983]
38,38,"[-5.         -5.         -5.         -5.         -5.         -5.
  1.94981632  5.         -5.          5.        ]",[12.32992588]
39,39,"[-5.         -5.         -5.         -5.         -5.         -5.
  1.95021397  5.         -5.          5.        ]",[12.32974201]
40,40,"[-5.         -5.         -5.         -5.         -5.         -5.
  1.95022284  5.         -5.          5.        ]",[12.32973792]
41,41,"[-5.         -5.         -5.         -5.         -5.         -5.
  1.94772434  5.         -5.          5.        ]",[12.33091944]
42,42,[ 5. -5.  5.  5. -5.  5.  5.  5.  5.  5.],[12.64241118]
43,43,[ 5. -5.  5.  5. -5.  5.  5.  5.  5.  5.],[12.64241118]
44,44,[ 5. -5.  5.  5. -5.  5.  5.  5.  5.  5.],[12.64241118]
45,45,[ 5. -5.  5.  5. -5.  5.  5.  5.  5.  5.],[12.64241118]
46,46,[ 5. -5.  5.  5. -5.  5.  5.  5.  5.  5.],[12.64241118]
47,47,[ 5. -5.  5.  5. -5.  5.  5.  5.  5.  5.],[12.64241118]
